Fecha,Periodo,Monto
21/11/2018,4757,20.2023
22/11/2018,4758,20.2984
23/11/2018,4759,20.3935
26/11/2018,4760,20.5304
27/11/2018,4761,20.4977
28/11/2018,4762,20.4108
29/11/2018,4763,20.2217
30/11/2018,4764,20.3455
03/12/2018,4765,20.2346
04/12/2018,4766,20.5123
05/12/2018,4767,20.5672
06/12/2018,4768,20.4705
07/12/2018,4769,20.2609
10/12/2018,4770,20.3621
11/12/2018,4771,20.2889
13/12/2018,4772,20.2566
14/12/2018,4773,20.3337
17/12/2018,4774,20.1126
18/12/2018,4775,20.1277
19/12/2018,4776,20.0293
20/12/2018,4777,19.9082
21/12/2018,4778,19.9275
24/12/2018,4779,19.8473
26/12/2018,4780,19.8823
27/12/2018,4781,19.6829
28/12/2018,4782,19.6566
31/12/2018,4783,19.6512
02/01/2019,4784,19.5878
03/01/2019,4785,19.6073
04/01/2019,4786,19.4902
07/01/2019,4787,19.3208
08/01/2019,4788,19.3479
09/01/2019,4789,19.2456
10/01/2019,4790,19.1714
11/01/2019,4791,19.1236
14/01/2019,4792,19.0064
15/01/2019,4793,19.0457
16/01/2019,4794,18.9908
17/01/2019,4795,19.063
18/01/2019,4796,19.0844
21/01/2019,4797,19.1902
22/01/2019,4798,19.1297
23/01/2019,4799,19.0771
24/01/2019,4800,18.9859
25/01/2019,4801,18.928
28/01/2019,4802,19.0381
29/01/2019,4803,18.9972
30/01/2019,4804,19.1623
31/01/2019,4805,19.0388
01/02/2019,4806,19.1098
05/02/2019,4807,19.0824
06/02/2019,4808,19.1058
07/02/2019,4809,19.08
08/02/2019,4810,19.0893
11/02/2019,4811,19.2524
12/02/2019,4812,19.2592
13/02/2019,4813,19.4084
14/02/2019,4814,19.3569
15/02/2019,4815,19.3625
18/02/2019,4816,19.2578
19/02/2019,4817,19.1778
20/02/2019,4818,19.1835
21/02/2019,4819,19.2652
22/02/2019,4820,19.1394
25/02/2019,4821,19.1185
26/02/2019,4822,19.163
27/02/2019,4823,19.2201
28/02/2019,4824,19.2607
01/03/2019,4825,19.2978
04/03/2019,4826,19.3039
05/03/2019,4827,19.2597
06/03/2019,4828,19.3708
07/03/2019,4829,19.5225
08/03/2019,4830,19.4902
11/03/2019,4831,19.4243
12/03/2019,4832,19.3049
13/03/2019,4833,19.332
14/03/2019,4834,19.3233
15/03/2019,4835,19.2176
19/03/2019,4836,19.0004
20/03/2019,4837,18.9098
21/03/2019,4838,18.8694
22/03/2019,4839,19.1369
25/03/2019,4840,19.0151
26/03/2019,4841,19.0989
27/03/2019,4842,19.3201
28/03/2019,4843,19.3793
29/03/2019,4844,19.3779
01/04/2019,4845,19.2169
02/04/2019,4846,19.2279
03/04/2019,4847,19.1805
04/04/2019,4848,19.1728
05/04/2019,4849,19.0805
08/04/2019,4850,18.9701
09/04/2019,4851,18.9229
10/04/2019,4852,18.836
11/04/2019,4853,18.8432
12/04/2019,4854,18.7719
15/04/2019,4855,18.8489
16/04/2019,4856,18.9516
17/04/2019,4857,18.848
22/04/2019,4858,18.8359
23/04/2019,4859,18.9578
24/04/2019,4860,19.0046
25/04/2019,4861,19.0942
26/04/2019,4862,18.9414
29/04/2019,4863,19.012
30/04/2019,4864,19.0099
02/05/2019,4865,19.1014
03/05/2019,4866,19.0012
06/05/2019,4867,18.9781
07/05/2019,4868,19.0499
08/05/2019,4869,19.0837
09/05/2019,4870,19.2623
10/05/2019,4871,19.1374
13/05/2019,4872,19.1928
14/05/2019,4873,19.1427
15/05/2019,4874,19.1236
16/05/2019,4875,19.071
17/05/2019,4876,19.1454
20/05/2019,4877,19.0908
21/05/2019,4878,19.0309
22/05/2019,4879,18.9755
23/05/2019,4880,19.0122
24/05/2019,4881,19.0658
27/05/2019,4882,19.0521
28/05/2019,4883,19.1652
29/05/2019,4884,19.2395
30/05/2019,4885,19.0683
31/05/2019,4886,19.6426
03/06/2019,4887,19.7609
04/06/2019,4888,19.6007
05/06/2019,4889,19.5418
06/06/2019,4890,19.7084
07/06/2019,4891,19.6528
10/06/2019,4892,19.204
11/06/2019,4893,19.1222
12/06/2019,4894,19.1383
13/06/2019,4895,19.1645
14/06/2019,4896,19.1487
17/06/2019,4897,19.1924
18/06/2019,4898,19.1011
19/06/2019,4899,19.1753
20/06/2019,4900,18.9804
21/06/2019,4901,19.0661
24/06/2019,4902,19.1833
25/06/2019,4903,19.2271
26/06/2019,4904,19.1442
27/06/2019,4905,19.1685
28/06/2019,4906,19.2087
01/07/2019,4907,19.076
02/07/2019,4908,19.0694
03/07/2019,4909,19.0502
04/07/2019,4910,18.9947
05/07/2019,4911,19.0446
08/07/2019,4912,18.9116
09/07/2019,4913,19.0043
10/07/2019,4914,19.2425
11/07/2019,4915,19.1227
12/07/2019,4916,19.0307
15/07/2019,4917,18.9803
16/07/2019,4918,19.0781
17/07/2019,4919,19.0233
18/07/2019,4920,19.0108
19/07/2019,4921,19.0123
22/07/2019,4922,19.0659
23/07/2019,4923,19.1315
24/07/2019,4924,19.0894
25/07/2019,4925,19.0623
26/07/2019,4926,19.0699
29/07/2019,4927,19.09
30/07/2019,4928,19.0747
31/07/2019,4929,18.9929
01/08/2019,4930,19.1627
02/08/2019,4931,19.3116
05/08/2019,4932,19.5731
06/08/2019,4933,19.6291
07/08/2019,4934,19.6953
08/08/2019,4935,19.5118
09/08/2019,4936,19.4283
12/08/2019,4937,19.5803
13/08/2019,4938,19.463
14/08/2019,4939,19.5763
15/08/2019,4940,19.6365
16/08/2019,4941,19.5669
19/08/2019,4942,19.8153
20/08/2019,4943,19.7522
21/08/2019,4944,19.6798
22/08/2019,4945,19.7467
23/08/2019,4946,19.8402
26/08/2019,4947,19.9086
27/08/2019,4948,19.9934
28/08/2019,4949,20.0314
29/08/2019,4950,20.0988
30/08/2019,4951,20.0696
02/09/2019,4952,20.1253
03/09/2019,4953,20.0039
04/09/2019,4954,19.7806
05/09/2019,4955,19.6834
06/09/2019,4956,19.5623
09/09/2019,4957,19.5398
10/09/2019,4958,19.5354
11/09/2019,4959,19.5478
12/09/2019,4960,19.4265
13/09/2019,4961,19.3665
17/09/2019,4962,19.4262
18/09/2019,4963,19.3528
19/09/2019,4964,19.3981
20/09/2019,4965,19.4478
23/09/2019,4966,19.4459
24/09/2019,4967,19.4587
25/09/2019,4968,19.5775
26/09/2019,4969,19.6363
27/09/2019,4970,19.6808
30/09/2019,4971,19.7345
01/10/2019,4972,19.7792
02/10/2019,4973,19.7985
03/10/2019,4974,19.7368
04/10/2019,4975,19.5255
07/10/2019,4976,19.5522
08/10/2019,4977,19.584
09/10/2019,4978,19.5689
10/10/2019,4979,19.4764
11/10/2019,4980,19.3217
14/10/2019,4981,19.2652
15/10/2019,4982,19.252
16/10/2019,4983,19.2135
17/10/2019,4984,19.1602
18/10/2019,4985,19.1492
21/10/2019,4986,19.1422
22/10/2019,4987,19.105
23/10/2019,4988,19.1258
24/10/2019,4989,19.0878
25/10/2019,4990,19.082
28/10/2019,4991,19.0543
29/10/2019,4992,19.1167
30/10/2019,4993,19.1643
31/10/2019,4994,19.1948
01/11/2019,4995,19.1058
04/11/2019,4996,19.1525
05/11/2019,4997,19.2125
06/11/2019,4998,19.1953
07/11/2019,4999,19.1327
08/11/2019,5000,19.1068
11/11/2019,5001,19.109
12/11/2019,5002,19.2178
13/11/2019,5003,19.4543
14/11/2019,5004,19.4228
15/11/2019,5005,19.2063
19/11/2019,5006,19.3687
20/11/2019,5007,19.48
21/11/2019,5008,19.4138
22/11/2019,5009,19.3987
25/11/2019,5010,19.4468
26/11/2019,5011,19.5185
27/11/2019,5012,19.5607
28/11/2019,5013,19.6113
29/11/2019,5014,19.5352
02/12/2019,5015,19.5717
03/12/2019,5016,19.5678
04/12/2019,5017,19.4707
05/12/2019,5018,19.3688
06/12/2019,5019,19.3247
09/12/2019,5020,19.2302
10/12/2019,5021,19.2362
11/12/2019,5022,19.1785
13/12/2019,5023,19.0455
16/12/2019,5024,18.9702
17/12/2019,5025,18.9165
18/12/2019,5026,18.9542
19/12/2019,5027,18.964
20/12/2019,5028,18.9133
23/12/2019,5029,18.9385
24/12/2019,5030,18.9643
26/12/2019,5031,18.9445
27/12/2019,5032,18.8452
30/12/2019,5033,18.8727
31/12/2019,5034,18.8642
02/01/2020,5035,18.8817
03/01/2020,5036,18.8673
06/01/2020,5037,18.827
07/01/2020,5038,18.8852
08/01/2020,5039,18.798
09/01/2020,5040,18.8453
10/01/2020,5041,18.7732
13/01/2020,5042,18.8215
14/01/2020,5043,18.812
15/01/2020,5044,18.8077
16/01/2020,5045,18.793
17/01/2020,5046,18.7388
20/01/2020,5047,18.6725
21/01/2020,5048,18.7007
22/01/2020,5049,18.6883
23/01/2020,5050,18.8018
24/01/2020,5051,18.8313
27/01/2020,5052,18.9407
28/01/2020,5053,18.8022
29/01/2020,5054,18.7067
30/01/2020,5055,18.7853
31/01/2020,5056,18.9082
04/02/2020,5057,18.6797
05/02/2020,5058,18.6245
06/02/2020,5059,18.6645
07/02/2020,5060,18.7763
10/02/2020,5061,18.7653
11/02/2020,5062,18.674
12/02/2020,5063,18.6308
13/02/2020,5064,18.6458
14/02/2020,5065,18.5712
17/02/2020,5066,18.5715
18/02/2020,5067,18.5952
19/02/2020,5068,18.591
20/02/2020,5069,18.7992
21/02/2020,5070,18.9138
24/02/2020,5071,19.1197
25/02/2020,5072,19.0878
26/02/2020,5073,19.1585
27/02/2020,5074,19.3973
28/02/2020,5075,19.776
02/03/2020,5076,19.6985
03/03/2020,5077,19.2837
04/03/2020,5078,19.5335
05/03/2020,5079,19.8095
06/03/2020,5080,20.1623
09/03/2020,5081,21.1117
10/03/2020,5082,21.0267
11/03/2020,5083,21.213
12/03/2020,5084,22.1518
13/03/2020,5085,21.9288
17/03/2020,5086,23.0573
18/03/2020,5087,23.9008
19/03/2020,5088,24.0868
20/03/2020,5089,24.1113
23/03/2020,5090,25.0782
24/03/2020,5091,25.1185
25/03/2020,5092,24.2948
26/03/2020,5093,23.097
27/03/2020,5094,23.5122
30/03/2020,5095,24.2853
31/03/2020,5096,23.4847
01/04/2020,5097,24.4918
02/04/2020,5098,24.1087
03/04/2020,5099,24.6938
06/04/2020,5100,24.6895
07/04/2020,5101,24.0388
08/04/2020,5102,24.0925
13/04/2020,5103,23.7427
14/04/2020,5104,23.5645
15/04/2020,5105,24.1155
16/04/2020,5106,24.2098
17/04/2020,5107,23.9012
20/04/2020,5108,24.0077
21/04/2020,5109,24.4248
22/04/2020,5110,24.5883
23/04/2020,5111,24.623
24/04/2020,5112,24.8583
27/04/2020,5113,24.8492
28/04/2020,5114,24.3882
29/04/2020,5115,24.0002
30/04/2020,5116,23.9283
04/05/2020,5117,24.3812
05/05/2020,5118,23.8343
06/05/2020,5119,24.2942
07/05/2020,5120,24.0563
08/05/2020,5121,23.6805
11/05/2020,5122,23.8693
12/05/2020,5123,24.0487
13/05/2020,5124,24.2113
14/05/2020,5125,24.2708
15/05/2020,5126,23.958
18/05/2020,5127,23.6032
19/05/2020,5128,23.6023
20/05/2020,5129,23.2962
21/05/2020,5130,22.96
22/05/2020,5131,22.7928
25/05/2020,5132,22.563
26/05/2020,5133,22.2932
27/05/2020,5134,22.3633
28/05/2020,5135,22.204
29/05/2020,5136,22.1778
01/06/2020,5137,22.0168
02/06/2020,5138,21.6827
03/06/2020,5139,21.6043
04/06/2020,5140,21.6043
05/06/2020,5141,21.8388
06/06/2020,5142,21.5837
07/06/2020,5143,21.8388
08/06/2020,5144,21.8388
09/06/2020,5145,21.6552
10/06/2020,5146,21.7252
11/06/2020,5147,21.923
12/06/2020,5148,22.4252
13/06/2020,5149,22.3347
